desert lovegrass,Atriplex parishii S. Watson var. minuscula (Standl.) S.L. Welsh
 ,Thlaspi coronopifolia Bergeret
 ,Antirrhinum nuttallianum Benth. ex A. DC. ssp. subsessile (A. Gray) D.M. Thomp.
desert lupine,Antirrhinum subsessile A. Gray
desert lupine,Carara didyma (L.) Britton
 ,Lepidium didymum L.
 ,Poa montevansii L. Kelso
desert madwort,Puccinellia lettermanii (Vasey) Ponert
desert madwort,Stipa lettermanii Vasey
desert marigold,Oenothera parvula Nutt. ex Torr. & A. Gray
desert marigold,Senecio eurycephalus Torr. & A. Gray var. lewisrosei (J.T. Howell) T.M. Barkley
 ,Senecio lewisrosei J.T. Howell
desert mariposa lily,Philadelphus gordonianus Lindl.
desert mariposa lily,Philadelphus lewisii Pursh ssp. gordonianus (Lindl.) Munz
desert mariposa lily,Philadelphus lewisii Pursh var. angustifolius (Rydb.) Hu
desert milkweed,Philadelphus lewisii Pursh var. ellipticus Hu
desert monardella,Philadelphus lewisii Pursh var. gordonianus (Lindl.) Jeps.
desert moonpod,Philadelphus lewisii Pursh var. helleri (Rydb.) Hu
 ,Philadelphus lewisii Pursh var. intermedius (A. Nelson) Hu
desert muhly,Philadelphus lewisii Pursh var. oblongifolius Hu
 ,Philadelphus lewisii Pursh var. parvifolius Hu
desert needlegrass,Philadelphus lewisii Pursh var. platyphyllus (Rydb.) Hu
 ,Valerianella olitoria (L.) Pollich
desert olive,Polypodium vulgare L. ssp. occidentale (Hook.) Hultén
 ,Polypodium vulgare L. var. commune Milde
desert palafox,Polypodium vulgare L. var. occidentale Hook.
desert palafox,Helichrysum petiolatum (L.) DC.
desert pale gilia,Cacalia sonchifolia L.
 ,Perizoma rhomboidea (Gillies & Hook.) Small
 ,Salpichroa rhomboidea (Gillies & Hook.) Miers
desert panicgrass,Pinus flexilis James ssp. alpina (Silba) Silba
desert peach,Pinus flexilis James ssp. callahanii (Silba) Silba
desert penstemon,Pinus flexilis James var. alpina Silba
desert pepperweed,Pinus flexilis James var. callahanii Silba
desert pepperweed,Galium proliferum A. Gray var. subnudum Greenm.
desert pepperweed,Galium virgatum Nutt. var. diffusum A. Gray
desert polygala,Trichocoronis riparia (Greene) Greene
desert poppy,Trichocoronis wrightii (Torr. & A. Gray) A. Gray var. wrightii
desert princesplume,Psilochenia intermedia (A. Gray) W.A. Weber
desert princesplume,Dudleya abramsii Rose ssp. calcicola (Bartel & Shevock) K.M. Nakai
 ,Phacelia affinis A. Gray var. patens J.T. Howell
 ,Dichanthelium lanuginosum (Elliott) Gould var. lindheimeri (Nash) Fernald
desert pussypaws,Dichanthelium lindheimeri (Nash) Gould
 ,Panicum acuminatum Sw. var. lindheimeri (Nash) Lelong
desert sand verbena,Panicum lanuginosum Elliott var. lindheimeri (Nash) Fernald
desert sand verbena,Panicum lanuginosum Elliott var. septentrionale (Fernald) Fernald
 ,Panicum lindheimeri Nash
desert sand verbena,Microseris linearifolia (Nutt.) Sch. Bip.
desert silverbush,Uropappus lindleyi (DC.) Nutt.
 ,Uropappus linearifolius Nutt.
 ,Antirrhinum orontium L.
 ,Antirrhinum orontium L. var. grandiflorum auct.
desert snowberry,Critesion pusillum (Nutt.) Á. Löve
desert spikemoss,Hordeum pusillum Nutt. var. pubens Hitchc.
desert spinystar,Andropogon praematurus Fernald
 ,Andropogon scoparius Michx.
 ,Andropogon scoparius Michx. var. ducis Fernald & Grisc.
 ,Andropogon scoparius Michx. var. frequens F.T. Hubbard
 ,Andropogon scoparius Michx. var. neomexicanus (Nash) Hitchc.
desert springparsley,Andropogon scoparius Michx. var. polycladus Scribn. & C.R. Ball
desert starvine,Andropogon scoparius Michx. var. septentrionalis Fernald & Grisc.
desert stingbush,Schizachyrium praematurum (Fernald) C.F. Reed
desert suncup,Schizachyrium scoparium (Michx.) Nash ssp. neomexicanum (Nash) Gandhi & Smeins
 ,Schizachyrium scoparium (Michx.) Nash var. frequens (F.T. Hubbard) Gould
 ,Schizachyrium scoparium (Michx.) Nash var. neomexicanum (Nash) Gould
 ,Schizachyrium scoparium (Michx.) Nash var. polycladum (Scribn. & C.R. Ball) C.F. Reed
 ,Medicago minima (L.) L. var. compacta Neyraut
 ,Medicago minima (L.) L. var. longiseta DC.
desert sweet,Medicago minima (L.) L. var. pubescens Webb
desert sweet,Filago minima (Sm.) Pers.
desert thorn-apple,Oglifa minima (Sm.) Rchb.
desert threadplant,Eriogonum trichopes Torr. ssp. minus (Benth.) S. Stokes
desert threadplant,Elephantella attollens (A. Gray) A. Heller
desert threadplant,Pedicularis concinna Eastw.
desert tobacco,Botrychium simplex E. Hitchc. ssp. simplex
desert tobacco,Botrychium simplex E. Hitchc. ssp. typicum R.T. Clausen
 ,Botrychium simplex E. Hitchc. var. compositum (Lasch) Milde
desert trumpet,Botrychium simplex E. Hitchc. var. laxifolium (R.T. Clausen) Fernald
desert trumpet,Botrychium simplex E. Hitch. var. simplex
desert trumpet,Botrychium simplex E. Hitchc. var. tenebrosum (A.A. Eaton) R.T. Clausen
desert twinbugs,Botrychium tenebrosum A.A. Eaton
desert twinbugs,"Carex oederi Ehrh., nom. illeg."
 ,Carex oederi Retz. ssp. viridula (Michx.) Hultén
desert twinbugs,Carex oederi Retz. var. recterostrata (Vict.) Dorn
 ,Carex serotina Mérat
desert twinbugs,Carex viridula Michx. var. viridula
 ,Portulaca neglecta Mack. & Bush
desert unicorn-plant,Portulaca oleracea L. ssp. granulatostellulata (Poelln.) Danin & Baker
 ,Portulaca oleracea L. ssp. impolita Danin & Baker
 ,Portulaca oleracea L. ssp. nicaraguensis Danin & Baker
 ,Portulaca oleracea L. ssp. nitida Danin & Baker
desert wheatgrass,Portulaca oleracea L. ssp. papillatostellulata Danin & Baker
 ,Portulaca oleracea L. ssp. stellata Danin & Baker
 ,Portulaca oleracea L. var. oleracea
desert wild grape,Portulaca oleracea L. var. parvifolia (Haw.) Griseb.
desert willow,Portulaca retusa Engelm.
desert willow,"Eragrostis eragrostis (L.) P. Beauv., nom. inval."
desert willow,Eragrostis poaeoides P. Beauv. ex Roem. & Schult.
 ,Eragrostis suaveolens Becker ex Claus
desert winged rockcress,Anemone nemorosa L. var. lyallii (Britton) Ulbr.
 ,Anemone quinquefolia L. var. lyallii (Britton) B.L. Rob.
 ,Melica fugax Bol. ssp. madophylla Piper
desert wishbone-bush,Melica fugax Bol. var. inexpansa Suksd.
desert wishbone-bush,Melica fugax Bol. var. macbridei (Rowland ex A. Nelson) Beetle
 ,Mimulus gratioloides Rydb.
 ,Oryzopsis exigua Thurb.
 ,Piptatherum exiguum (Thurb.) Dorn
 ,Stipa exigua (Thurb.) Columbus & J.P. Smith
desert woollystar,Artemisia tridentata Nutt. ssp. arbuscula (Nutt.) H.M. Hall & Clem.
desert woollystar,Seriphidium arbusculum (Nutt.) W.A. Weber
desert yellow fleabane,Arctostaphylos edmundsii J.T. Howell var. parvifolia J.B. Roof
 ,Arctostaphylos uva-ursi (L.) Spreng. ssp. emundsii (J.T. Howell) J.B. Roof
desert-thorn,Arctostaphylos uva-ursi (L.) Spreng. var. parvifolia (J.B. Roof) J.B. Roof
desertbeauty,Cardamine oligosperma Nutt. var. lucens G.S. Torr.
desertbells,Cardamine unijuga Rydb.
desertbells,Oenothera contorta Douglas ex Lehm. var. flexuosa (A. Nelson) Munz
desertbells,Horkelia fusca Lindl. var. pseudocapitata (Rydb. ex Howell) Wawra
desertbroom,Claytonia parvifolia Moc. ex DC.
desertdandelion,Philadelphus microphyllus A. Gray ssp. occidentalis (A. Nelson) C.L. Hitchc.
desertgrass,Philadelphus microphyllus A. Gray ssp. stramineus (Rydb.) C.L. Hitchc.
desertholly,Philadelphus microphyllus A. Gray ssp. typicus C.L. Hitchc.
desertmountain blue eyed Mary,Philadelphus microphyllus A. Gray var. linearis Hu
desertparsley,Philadelphus microphyllus A. Gray var. minutus (Rydb.) Hu
desertpeony,Philadelphus microphyllus A. Gray var. occidentalis (A. Nelson) Dorn
desertrue,Philadelphus microphyllus A. Gray var. ovatus Hu
desertsenna,Philadelphus occidentalis A. Nelson
 ,Philadelphus occidentalis A. Nelson var. occidentalis
desertsnow,Philadelphus stramineus Rydb.
desertstar,Cercocarpus intricatus S. Watson var. villosus C.K. Schneid.
desertsunflower,Cercocarpus ledifolius Nutt. var. intricatus (S. Watson) M.E. Jones
devil in the bush,Antennaria bracteosa Rydb.
devil's beggartick,Antennaria nitida Greene
 ,"Antennaria parvifolia sensu Greene, non Nutt."
 ,Antennaria parvifolia Nutt. var. bracteosa (Rydb.) A. Nelson
 ,Antennaria rosea Greene var. nitida (Greene) Breitung
 ,Antennaria solstitialis Lunell
devil's blacksnakeroot,Krameria glandulosa Rose & Painter
devil's spineflower,Krameria imparata (J.F. Macbr.) Britton
 ,Krameria parvifolia Benth.
Devils Canyon muhly,Krameria parvifolia Benth. var. glandulosa (Rose & Painter) J.F. Macbr.
dewflower,Krameria parvifolia Benth. var. imparata J.F. Macbr.
Diablo  hareleaf,Arabis tenuicula Greene
diamond clarkia,Boechera microphylla (Nutt.) Dorn
diamondleaf willow,Boechera microphylla (Nutt.) Dorn var. microphylla
diamondleaf willow,Camelina sativa (L.) Crantz ssp. microcarpa (Andrz. ex DC.) E. Schmid
 ,Muhlenbergia debilis (Kunth) Kunth
 ,Oryzopsis micrantha (Trin. & Rupr.) Thurb.
 ,Piptatherum micranthum (Trin. & Rupr.) Barkworth
 ,Stipa divaricata Columbus & J.P. Smith
 ,Pyrola asarifolia Michx. var. incarnata (DC.) Fernald
 ,Pyrola asarifolia Michx. var. ovata Farw.
 ,Pyrola asarifolia Michx. var. purpurea (Bunge) Fernald
 ,Pyrola californica Krísa
 ,Pyrola elata Nutt.
 ,Pyrola rotundifolia L. ssp. asarifolia (Michx.) Á. Löve & D. Löve
 ,Pyrola uliginosa Torr. & A. Gray ex Torr.
 ,Pyrola uliginosa Torr. & A. Gray ex Torr. var. gracilis Jennings
 ,Carex livida (Wahlenb.) Willd. var. grayana (Dewey) Fernald
 ,Ranunculus aquatilis L. var. lobbii (Hiern.) S. Watson
diamondpetal California poppy,Senecio lynceus Greene
different-nerve sedge,Senecio lynceus Greene var. leucoreus (Greenm.) S.F. Blake
different-nerve sedge,Senecio multilobatus Torr. & A. Gray ex A. Gray
 ,Senecio stygius Greene
 ,Senecio thornberi Greenm.
 ,Senecio uintahensis (A. Nelson) Greenm.
different-nerve sedge,Psoralea strobilina Hook. & Arn.
diffuse knapweed,Populus dilatata Aiton
 ,Populus italica (Du Roi) Moench
diffuse spineflower,Populus nigra L. var. italica Du Roi
 ,Mimulus aurantiacus W. Curtis ssp. lompocensis (McMinn) Munz
 ,Platanus ×acerifolia (Aiton) Willd. (pro sp.)
 ,Platanus densicoma Dode
diffuseflower evening primrose,Platanus hybrida Brot.
 ,Platanus orientalis L. var. acerifolia Aiton
 ,Platanus pyramidalis hort. ex Dippel
 ,Norta irio (L.) Britton
 ,Erigeron cavernensis S.L. Welsh & N.D. Atwood
digitgrass,Erigeron uncialis S.F. Blake var. uncialis
dill,Penstemon confusus M.E. Jones ssp. patens (M.E. Jones) D.D. Keck
dill,Astragalus andersonii A. Gray var. sepultipes Barneby
dill daisy,"Atriplex argentea Nutt. var. longitrichoma (Stutz, G.L. Chu & S.C. Sand.) S.L. Welsh"
 ,Brodiaea peduncularis (Lindl.) S. Watson
 ,Sagittaria greggii J.G. Sm.
dill daisy,Batrachium circinatum (Sibth.) Rchb.
dimeresia,Batrachium circinatum (Sibth.) Rchb. ssp. subrigidum (W. Drew) Á. Löve & D. Löve
dimorphic snapdragon,Batrachium longirostre (Godr.) F.W. Schultz
 ,Ranunculus amphibius James
Diogenes' lantern,Ranunculus aquatilis L. var. diffusus With. p.p.
diospyros,Ranunculus aquatilis L. var. longirostris (Godr.) G. Lawson
dipogon,Ranunculus aquatilis L. var. subrigidus (W. Drew) Breitung
disappearing monkeyflower,Ranunculus circinatus auct. non Sibth.
disc mayweed,Ranunculus circinatus Sibth. var. subrigidus (W. Drew) L.D. Benson
 ,Ranunculus subrigidus W. Drew
 ,Ranunculus usneoides Greene
 ,Streptanthella longirostris (S. Watson) Rydb. var. derelicta J.T. Howell
 ,Oenothera chamaenerioides A. Gray
 ,Ericameria depressa (Nutt.) L.C. Anderson
 ,Plectritis eichleriana (Suksd.) A. Heller
 ,Plectritis jepsonii (Suksd.) Burtt Davy
 ,Plectritis macrocera Torr. & A. Gray var. collina (A. Heller) Dyal
disk waterhyssop,Plectritis macrocera Torr. & A. Gray var. macroptera Suksd.
 ,Plectritis macroptera (Suksd.) Rydb.
 ,Brickellia multiflora Kellogg
 ,Lupinus albifrons Benth. var. longifolius (S. Watson) Isely
 ,Lupinus chamissonis Eschsch. var. longifolius S. Watson
 ,Lupinus mollisifolius Davidson
distaff thistle,Physalis pumila Nutt. var. sonorae Torr.
distant phacelia,Physalis rigida Pollard & Ball
 ,Physalis virginiana Mill. var. sonorae (Torr.) Waterf.
 ,Physalis macrophysa Rydb.
ditch rabbitsfoot grass,Physalis subglabrata Mack. & Bush
 ,Physalis virginiana Mill. var. subglabrata (Mack. & Bush) Waterf.
dittrichia,Castilleja franciscana Pennell
divaricate navarretia,Castilleja subinclusa Greene var. franciscana (Pennell) G.L. Nesom
divaricate navarretia,Castilleja jepsonii Bacig. & Heckard
divaricate navarretia,Phlox grayi Wooton & Standl.
divaricate phacelia,Phlox grahamii Wherry
dobie pod,Phlox longifolia Nutt. ssp. calva Wherry
 ,Phlox longifolia Nutt. ssp. cortezana (A. Nelson) Wherry
dock,Phlox longifolia Nutt. ssp. humilis (Brand) Wherry
dodder,Phlox longifolia Nutt. ssp. typica Wherry
dodonaea,Phlox longifolia Nutt. var. linearifolia (Hook.) Brand
dog rose,Phlox longifolia Nutt. var. peberula E.E. Nelson
 ,Potamogeton americanus Cham. & Schltdl.
dog's-mouth,Potamogeton fluitans Roth
 ,"Potamogeton oblongifolius J.R. Forst., nom. utique rej."
dogbane,Alsine longifolia (Muhl. ex Willd.) Britton
doghobble,Hesperonia tenuiloba (S. Watson) Standl.
dogmustard,Persicaria amphibia (L.) Gray p.p.
dogstail grass,Persicaria amphibia (L.) Gray var. emersa (Michx.) J.C. Hickman
dogweed,Persicaria coccinea (Muhl. ex Willd.) Greene
dogwood,Persicaria muehlenbergii (S. Watson) Small
dollarjoint pricklypear,Polygonum amphibium L. var. coccineum (Muhl. ex Willd.) Farw.
Donnell's biscuitroot,Polygonum coccineum Muhl. ex Willd.
 ,Polygonum coccineum Muhl. ex Willd. var. pratincola (Greene) Stanford
Donner Lake lupine,Polygonum coccineum Muhl. ex Willd. var. terrestre Willd.
Donner Lake lupine,Polygonum muehlenbergii S. Watson
 ,Polygonum muehlenbergii S. Watson var. terrestre (Willd.) Trel.
Donner Lake lupine,Tetradymia spinosa Hook. & Arn. var. longispina M.E. Jones
 ,Lupinus arbustus Douglas ex Lindl. var. calcaratus (Kellogg) S.L. Welsh
 ,Lupinus calcaratus Kellogg
 ,Lupinus laxiflorus Douglas ex Lindl. var. calcaratus (Kellogg) C.P. Sm.
 ,Lupinus laxiflorus Douglas ex Lindl. var. cognatus C.P. Sm.
 ,Lupinus lassenensis Eastw.
Donner Lake lupine,Lupinus laxiflorus Douglas ex Lindl. var. silvicola (A. Heller) C.P. Sm.
 ,Plectritis californica (Suksd.) Dyal
 ,Plectritis californica (Suksd.) Dyal var. rubens (Suksd.) Dyal
Donner Lake lupine,Plectritis ciliosa (Greene) Jeps. var. davyana (Jeps.) Dyal
Donner Lake lupine,Plectritis macroptera (Suksd.) Rydb. var. patelliformis (Suksd.) Dyal
 ,Trifolium atrorubens (Greene) House
 ,Trifolium longipes Nutt. var. atrorubens (Greene) Jeps.
 ,Trifolium rusbyi Greene var. atrorubens Greene
Donner Lake lupine,Trifolium longipes Nutt. var. multipedunculatum (Kennedy) J.S. Martin ex Isely
 ,Trifolium multipedunculatum Kennedy
 ,Trifolium rusbyi Greene ssp. multipedunculatum (Kennedy) D. Heller & Zohary
Donner Pass buckwheat,Trifolium longipes Nutt. var. shastense (House) Jeps.
 ,Trifolium rusbyi Greene ssp. shastense (House) D. Heller & Zohary
Donner woodrush,Trifolium shastense House
dopatrium,Phacelia hardhamiae Munz
Dore's needlegrass,Alsine longipes (Goldie) Coville
 ,Alsine palmeri Rydb.
 ,Alsine stricta (Richardson) Rydb.
 ,Alsine validus Goodding
 ,Stellaria dulcis Gervais
 ,Stellaria edwardsii R. Br.
 ,Stellaria edwardsii R. Br. var. arctica (Schischkin) Hultén
Dorr's Cabin jewelflower,Stellaria hultenii B. Boivin
dotseed plantain,Stellaria laeta Richardson
 ,Stellaria laeta Richardson var. altocaulis (Hultén) B. Boivin
 ,Stellaria laxmannii Fisch.
 ,Stellaria longifolia Muhl. ex Willd. var. laeta (Richardson) S. Watson
dotted duckmeat,Stellaria longipes Goldie ssp. monantha (Hultén) W.A. Weber
 ,Stellaria longipes Goldie ssp. stricta (Richardson) W.A. Weber
 ,Stellaria longipes Goldie var. altocaulis (Hultén) C.L. Hitchc.
dotted lichen,Stellaria longipes Goldie var. edwardsii (R. Br.) A. Gray
dotted onion,Stellaria longipes Goldie var. laeta (Richardson) S. Watson
 ,Stellaria longipes Goldie var. longipes
dotted smartweed,Stellaria longipes Goldie var. monantha (Hultén) S.L. Welsh
dotted smartweed,Stellaria longipes Goldie var. subvestita (Greene) Polunin
 ,Stellaria monantha Hultén
 ,Stellaria monantha Hultén ssp. atlantica Hultén
 ,Stellaria monantha Hultén var. altocaulis Hultén
dotted smartweed,Stellaria monantha Hultén var. atlantica (Hultén) B. Boivin
 ,Stellaria palmeri (Rydb.) Tidestr.
 ,Stellaria stricta Richardson
 ,Stellaria subvestita Greene
 ,Stellaria valida (Goodding) J.M. Coult. & A. Nelson
 ,Eriogonum elongatum Benth. var. elongatum
 ,Oenothera longissima Rydb. ssp. clutei (A. Nelson) Munz
doubleclaw,Oenothera longissima Rydb. ssp. typica Munz
doubleclaw,Oenothera longissima Rydb. var. clutei (A. Nelson) Munz
doubleclaw,Iris tenuissima Dykes var. purdyiformis R.C. Foster
 ,Iris citrina Eastw.
 ,Iris humboldtiana Eastw.
 ,Agrostis spica-venti L.
doublehorn calicoflower,Arenaria burkei Howell
doublehorn calicoflower,Arenaria fendleri A. Gray var. subcongesta S. Watson
doublehorn calicoflower,Arenaria subcongesta (S. Watson) Rydb.
doublet,Mespilus japonica Thunb.
doubtful knight's-spur,Atriplex coronata S. Watson var. vallicola (Hoover) S.L. Welsh
 ,Condalia lycioides (A. Gray) Weberb. var. canescens (A. Gray) Trel.
 ,Condaliopsis lycioides (A. Gray) Suess. var. canescens (A. Gray) Suess.
 ,Gilia lottiae Day
Douglas aster,Mollugo lotoides (L.) C.B. Clarke
Douglas aster,"Cynanchum nigrum (L.) Pers., non Cav."
 ,Vincetoxicum nigrum (L.) Moench
 ,Vicia exigua Nutt.
 ,Vicia leavenworthii Torr. & A. Gray var. occidentalis Shinners
 ,Vicia ludoviciana Nutt. var. laxiflora Shinners
Douglas iris,Vicia ludoviciana Nutt. var. ludoviciana
 ,Vicia ludoviciana Nutt. var. texana (Torr. & A. Gray) Shinners
 ,Vicia producta Rydb.
Douglas maple,Vicia texana (Torr. & A. Gray) Small
 ,Penstemon cinereus Piper
 ,Penstemon cinereus Piper var. foliatus D.D. Keck
Douglas' bird's-foot trefoil,Penstemon decurvus Pennell ex Crosswh.
 ,"Penstemon humilis Nutt. ex A. Gray var. deserticus S.L. Welsh, nom. inq."
 ,Penstemon humilis Nutt. ex A. Gray var. humilis
Douglas' bluegrass,Scirpus cernuus Vahl p.p.
Douglas' buckwheat,Scirpus cernuus Vahl ssp. californicus (Torr.) Thorne
 ,Scirpus cernuus Vahl var. californicus (Torr.) Beetle
Douglas' buckwheat,Blitum chenopodioides L.
 ,Chenopodium botryodes Sm.
Douglas' dustymaiden,Chenopodium chenopodioides (L.) Aellen var. degenianum (Aellen) Aellen
Douglas' dustymaiden,Chenopodium chenopodioides (L.) Aellen var. lengyelianum (Aellen) Aellen
 ,Chenopodium humile auct. non Hook.
 ,Chenopodium rubrum L. var. glomeratum Wallr.
 ,Chenopodium rubrum L. var. humile auct. non (Hook.) S. Watson
 ,"Malva rotundifolia L., nom. utique rej."
 ,Antennaria dimorpha (Nutt.) Torr. & A. Gray var. integra L.F. Hend.
 ,Antennaria dimorpha (Nutt.) Torr. & A. Gray var. latisquama (Piper) M. Peck
 ,Antennaria dimorpha (Nutt.) Torr. & A. Gray var. macrocephala D.C. Eaton
 ,Antennaria latisquama Piper
 ,Antennaria macrocephala (D.C. Eaton) Rydb.
 ,Gnaphalium dimorphum Nutt.
 ,Ranunculus lindheimeri Engelm.
 ,Ranunculus oblongifolius Elliott
 ,Ranunculus pusillus Poir. var. lindheimeri (Engelm.) A. Gray
 ,Ranunculus pusillus Poir. var. typicus L.D. Benson
 ,Sphagnum compactum DC. var. expositum Maass
Douglas' fiddleneck,Erioneuron pulchellum (Kunth) Tateoka
Douglas' golden violet,Tridens pulchellus (Kunth) Hitchc.
Douglas' grasswidow,Triodia pulchella Kunth
Douglas' grasswidow,Rotala catholica (Cham. & Schltdl.) van Leeuwen
 ,Rotala dentifera (A. Gray) Koehne
 ,Rotala ramosior (L.) Koehne var. interior Fernald & Grisc.
Douglas' knotweed,Rotala ramosior (L.) Koehne var. typica Fernald & Grisc.
Douglas' knotweed,Grossularia sericea (Eastw.) Coville & Britton
 ,Aster cusickii A. Gray var. lyallii A. Gray
 ,Aster foliaceus Lindl. ex DC. var. lyallii (A. Gray) Cronquist
 ,Aster hendersonii Fernald
 ,Angelica lyallii S. Watson
Douglas' meadowfoam,Haplopappus lyallii A. Gray
Douglas' meadowfoam,Boechera lyallii (S. Watson) Dorn
